ID;Product Category;Historical Spend
1165;Meat Products;143
1165;Fish Products;45
1165;Sweet Products;4
1165;Gold Products;52
1168;Wines;322
1168;Fruits;53
1168;Meat Products;899
1168;Fish Products;34
1168;Sweet Products;40
1168;Gold Products;53
1170;Wines;50
1170;Fruits;15
1170;Meat Products;110
1170;Fish Products;39
1170;Sweet Products;15
1170;Gold Products;15
1172;Wines;979
1172;Fruits;44
1172;Meat Products;935
1172;Fish Products;29
1172;Sweet Products;25
1172;Gold Products;22
1173;Wines;1200
1173;Fruits;105
1173;Meat Products;758
1173;Fish Products;0
1173;Sweet Products;42
1173;Gold Products;147
1175;Wines;88
1175;Fruits;39
1175;Meat Products;54
1175;Fish Products;64
1175;Sweet Products;28
1175;Gold Products;153
1176;Wines;2
1176;Fruits;6
1176;Meat Products;4
1176;Fish Products;3
1176;Sweet Products;1
1176;Gold Products;9
1177;Wines;80
1177;Fruits;3
1177;Meat Products;26
1177;Fish Products;4
1177;Sweet Products;2
1177;Gold Products;14
1183;Wines;9
1183;Fruits;1
1183;Meat Products;4
1183;Fish Products;3
1183;Sweet Products;2
1183;Gold Products;3
1184;Wines;554
1184;Fruits;41
1184;Meat Products;215
1184;Fish Products;11
1184;Sweet Products;0
1184;Gold Products;24
1204;Wines;1253
1204;Fruits;0
1204;Meat Products;447
1204;Fish Products;23
1204;Sweet Products;71
1204;Gold Products;35
1212;Wines;384
1212;Fruits;25
1212;Meat Products;292
1212;Fish Products;130
1212;Sweet Products;41
1212;Gold Products;64
1215;Wines;690
1215;Fruits;117
1215;Meat Products;499
1215;Fish Products;76
1215;Sweet Products;102
1215;Gold Products;88
1225;Wines;483
1225;Fruits;84
1225;Meat Products;398
1225;Fish Products;205
1225;Sweet Products;84
1225;Gold Products;241
1232;Wines;587
1232;Fruits;54
1232;Meat Products;348
1232;Fish Products;71
1232;Sweet Products;54
1232;Gold Products;130
1241;Wines;13
1241;Fruits;3
1241;Meat Products;8
1241;Fish Products;7
1241;Sweet Products;4
1241;Gold Products;16
1245;Wines;977
1245;Fruits;12
1245;Meat Products;253
1245;Fish Products;16
1245;Sweet Products;12
1245;Gold Products;101
1250;Wines;34
1250;Fruits;6
1250;Meat Products;21
1250;Fish Products;11
1250;Sweet Products;4
1250;Gold Products;8
1272;Wines;664
1272;Fruits;58
1272;Meat Products;83
1272;Fish Products;32
1272;Sweet Products;0
1272;Gold Products;66
1277;Wines;434
1277;Fruits;22
1277;Meat Products;388
1277;Fish Products;104
1277;Sweet Products;22
1277;Gold Products;34
1291;Wines;152
1291;Fruits;9
1291;Meat Products;121
1291;Fish Products;12
1291;Sweet Products;12
1291;Gold Products;45
1295;Wines;231
1295;Fruits;65
1295;Meat Products;196
1295;Fish Products;38
1295;Sweet Products;71
1295;Gold Products;124
1307;Wines;27
1307;Fruits;5
1307;Meat Products;8
1307;Fish Products;8
1307;Sweet Products;3
1307;Gold Products;12
1321;Wines;22
1321;Fruits;2
1321;Meat Products;18
1321;Fish Products;0
1321;Sweet Products;2
1321;Gold Products;12
1324;Wines;23
1324;Fruits;3
1324;Meat Products;21
1324;Fish Products;3
1324;Sweet Products;19
1324;Gold Products;22
1328;Wines;261
1328;Fruits;42
1328;Meat Products;144
1328;Fish Products;55
1328;Sweet Products;48
1328;Gold Products;133
1331;Wines;12
1331;Fruits;6
1331;Meat Products;20
1331;Fish Products;30
1331;Sweet Products;1
1331;Gold Products;3
1340;Wines;551
1340;Fruits;137
1340;Meat Products;792
1340;Fish Products;179
1340;Sweet Products;103
1340;Gold Products;33
1343;Wines;368
1343;Fruits;24
1343;Meat Products;68
1343;Fish Products;38
1343;Sweet Products;0
1343;Gold Products;88
1349;Wines;85
1349;Fruits;7
1349;Meat Products;24
1349;Fish Products;2
1349;Sweet Products;3
1349;Gold Products;27
1351;Wines;962
1351;Fruits;12
1351;Meat Products;194
1351;Fish Products;16
1351;Sweet Products;24
1351;Gold Products;12
1357;Wines;856
1357;Fruits;59
1357;Meat Products;487
1357;Fish Products;58
1357;Sweet Products;29
1357;Gold Products;73
1361;Wines;1076
1361;Fruits;68
1361;Meat Products;103
1361;Fish Products;29
1361;Sweet Products;91
1361;Gold Products;68
1362;Wines;33
1362;Fruits;87
1362;Meat Products;64
1362;Fish Products;175
1362;Sweet Products;16
1362;Gold Products;74
1371;Wines;123
1371;Fruits;164
1371;Meat Products;266
1371;Fish Products;227
1371;Sweet Products;30
1371;Gold Products;174
1377;Wines;182
1377;Fruits;4
1377;Meat Products;33
1377;Fish Products;0
1377;Sweet Products;0
1377;Gold Products;66
1378;Wines;284
1378;Fruits;16
1378;Meat Products;160
1378;Fish Products;84
1378;Sweet Products;16
1378;Gold Products;134
1379;Wines;154
1379;Fruits;2
1379;Meat Products;46
1379;Fish Products;20
1379;Sweet Products;4
1379;Gold Products;15
1381;Wines;172
1381;Fruits;3
1381;Meat Products;115
1381;Fish Products;16
1381;Sweet Products;0
1381;Gold Products;18
1384;Wines;6
1384;Fruits;4
1384;Meat Products;14
1384;Fish Products;8
1384;Sweet Products;8
1384;Gold Products;22
1386;Wines;10
1386;Fruits;0
1386;Meat Products;1
1386;Fish Products;0
1386;Sweet Products;0
1386;Gold Products;0
1388;Wines;6
1388;Fruits;10
1388;Meat Products;21
1388;Fish Products;19
1388;Sweet Products;14
1388;Gold Products;42
1399;Wines;407
1399;Fruits;114
1399;Meat Products;445
1399;Fish Products;181
1399;Sweet Products;165
1399;Gold Products;203
1402;Wines;496
1402;Fruits;36
1402;Meat Products;460
1402;Fish Products;189
1402;Sweet Products;60
1402;Gold Products;12
1403;Wines;8
1403;Fruits;4
1403;Meat Products;15
1403;Fish Products;3
1403;Sweet Products;5
1403;Gold Products;3
1404;Wines;51
1404;Fruits;23
1404;Meat Products;82
1404;Fish Products;33
1404;Sweet Products;0
1404;Gold Products;42
1406;Wines;280
1406;Fruits;7
1406;Meat Products;81
1406;Fish Products;20
1406;Sweet Products;0
1406;Gold Products;27
1407;Wines;4
1407;Fruits;12
1407;Meat Products;5
1407;Fish Products;3
1407;Sweet Products;16
1407;Gold Products;17
1409;Wines;270
1409;Fruits;3
1409;Meat Products;27
1409;Fish Products;39
1409;Sweet Products;6
1409;Gold Products;99
1411;Wines;204
1411;Fruits;34
1411;Meat Products;204
1411;Fish Products;172
1411;Sweet Products;153
1411;Gold Products;173
1419;Wines;18
1419;Fruits;6
1419;Meat Products;15
1419;Fish Products;12
1419;Sweet Products;8
1419;Gold Products;17
1440;Wines;367
1440;Fruits;17
1440;Meat Products;241
1440;Fish Products;104
1440;Sweet Products;188
1440;Gold Products;232
1446;Wines;387
1446;Fruits;68
1446;Meat Products;569
1446;Fish Products;89
1446;Sweet Products;45
1446;Gold Products;68
1448;Wines;21
1448;Fruits;12
1448;Meat Products;12
1448;Fish Products;0
1448;Sweet Products;3
1448;Gold Products;3
1453;Wines;735
1453;Fruits;40
1453;Meat Products;183
1453;Fish Products;52
1453;Sweet Products;20
1453;Gold Products;30
1456;Wines;265
1456;Fruits;199
1456;Meat Products;303
1456;Fish Products;234
1456;Sweet Products;9
1456;Gold Products;170
1458;Wines;8
1458;Fruits;3
1458;Meat Products;19
1458;Fish Products;3
1458;Sweet Products;3
1458;Gold Products;8
1459;Wines;666
1459;Fruits;35
1459;Meat Products;124
1459;Fish Products;69
1459;Sweet Products;8
1459;Gold Products;26
1461;Wines;17
1461;Fruits;1
1461;Meat Products;12
1461;Fish Products;3
1461;Sweet Products;1
1461;Gold Products;4
1463;Wines;8
1463;Fruits;2
1463;Meat Products;5
1463;Fish Products;3
1463;Sweet Products;0
1463;Gold Products;3
1473;Wines;53
1473;Fruits;1
1473;Meat Products;5
1473;Fish Products;2
1473;Sweet Products;1
1473;Gold Products;10
1490;Wines;675
1490;Fruits;0
1490;Meat Products;85
1490;Fish Products;10
1490;Sweet Products;7
1490;Gold Products;77
1491;Wines;162
1491;Fruits;33
1491;Meat Products;124
1491;Fish Products;40
1491;Sweet Products;28
1491;Gold Products;172
1497;Wines;268
1497;Fruits;11
1497;Meat Products;88
1497;Fish Products;15
1497;Sweet Products;3
1497;Gold Products;22
1501;Wines;55
1501;Fruits;16
1501;Meat Products;1622
1501;Fish Products;17
1501;Sweet Products;3
1501;Gold Products;4
1502;Wines;18
1502;Fruits;3
1502;Meat Products;19
1502;Fish Products;3
1502;Sweet Products;3
1502;Gold Products;6
1503;Wines;85
1503;Fruits;1
1503;Meat Products;16
1503;Fish Products;2
1503;Sweet Products;1
1503;Gold Products;2
1506;Wines;48
1506;Fruits;9
1506;Meat Products;45
1506;Fish Products;3
1506;Sweet Products;15
1506;Gold Products;20
1509;Wines;152
1509;Fruits;27
1509;Meat Products;103
1509;Fish Products;106
1509;Sweet Products;54
1509;Gold Products;81
1513;Wines;600
1513;Fruits;21
1513;Meat Products;128
1513;Fish Products;223
1513;Sweet Products;150
1513;Gold Products;128
1515;Wines;11
1515;Fruits;2
1515;Meat Products;7
1515;Fish Products;4
1515;Sweet Products;2
1515;Gold Products;2
1517;Wines;3
1517;Fruits;9
1517;Meat Products;13
1517;Fish Products;2
1517;Sweet Products;12
1517;Gold Products;12
1518;Wines;379
1518;Fruits;6
1518;Meat Products;157
1518;Fish Products;25
1518;Sweet Products;91
1518;Gold Products;91
1519;Wines;38
1519;Fruits;4
1519;Meat Products;22
1519;Fish Products;3
1519;Sweet Products;3
1519;Gold Products;3
1523;Wines;69
1523;Fruits;2
1523;Meat Products;15
1523;Fish Products;2
1523;Sweet Products;2
1523;Gold Products;6
1524;Wines;709
1524;Fruits;45
1524;Meat Products;115
1524;Fish Products;30
1524;Sweet Products;160
1524;Gold Products;45
1542;Wines;347
1542;Fruits;0
1542;Meat Products;35
1542;Fish Products;4
1542;Sweet Products;3
1542;Gold Products;7
1544;Wines;741
1544;Fruits;68
1544;Meat Products;689
1544;Fish Products;224
1544;Sweet Products;68
1544;Gold Products;103
1545;Wines;120
1545;Fruits;19
1545;Meat Products;206
1545;Fish Products;25
1545;Sweet Products;19
1545;Gold Products;54
1553;Wines;966
1553;Fruits;168
1553;Meat Products;672
1553;Fish Products;246
1553;Sweet Products;105
1553;Gold Products;126
1570;Wines;664
1570;Fruits;9
1570;Meat Products;240
1570;Fish Products;50
1570;Sweet Products;19
1570;Gold Products;57
1577;Wines;558
1577;Fruits;79
1577;Meat Products;622
1577;Fish Products;207
1577;Sweet Products;175
1577;Gold Products;95
1581;Wines;2
1581;Fruits;0
1581;Meat Products;8
1581;Fish Products;2
1581;Sweet Products;2
1581;Gold Products;3
1584;Wines;171
1584;Fruits;7
1584;Meat Products;171
1584;Fish Products;25
1584;Sweet Products;19
1584;Gold Products;89
1592;Wines;547
1592;Fruits;99
1592;Meat Products;812
1592;Fish Products;151
1592;Sweet Products;82
1592;Gold Products;33
1600;Wines;292
1600;Fruits;3
1600;Meat Products;77
1600;Fish Products;10
1600;Sweet Products;3
1600;Gold Products;26
1604;Wines;184
1604;Fruits;2
1604;Meat Products;19
1604;Fish Products;8
1604;Sweet Products;8
1604;Gold Products;4
1606;Wines;3
1606;Fruits;1
1606;Meat Products;8
1606;Fish Products;4
1606;Sweet Products;3
1606;Gold Products;3
1612;Wines;23
1612;Fruits;0
1612;Meat Products;15
1612;Fish Products;0
1612;Sweet Products;2
1612;Gold Products;7
1618;Wines;577
1618;Fruits;0
1618;Meat Products;64
1618;Fish Products;0
1618;Sweet Products;0
1618;Gold Products;51
1619;Wines;292
1619;Fruits;51
1619;Meat Products;981
1619;Fish Products;224
1619;Sweet Products;23
1619;Gold Products;17
1626;Wines;15
1626;Fruits;0
1626;Meat Products;8
1626;Fish Products;4
1626;Sweet Products;2
1626;Gold Products;20
1627;Wines;408
1627;Fruits;61
1627;Meat Products;109
1627;Fish Products;48
1627;Sweet Products;122
1627;Gold Products;41
1628;Wines;354
1628;Fruits;21
1628;Meat Products;311
1628;Fish Products;167
1628;Sweet Products;75
1628;Gold Products;32
1630;Wines;162
1630;Fruits;50
1630;Meat Products;100
1630;Fish Products;55
1630;Sweet Products;30
1630;Gold Products;27
1631;Wines;890
1631;Fruits;63
1631;Meat Products;292
1631;Fish Products;0
1631;Sweet Products;25
1631;Gold Products;12
1640;Wines;66
1640;Fruits;0
1640;Meat Products;16
1640;Fish Products;0
1640;Sweet Products;6
1640;Gold Products;20
1646;Wines;4
1646;Fruits;9
1646;Meat Products;12
1646;Fish Products;11
1646;Sweet Products;2
1646;Gold Products;8
1650;Wines;779
1650;Fruits;86
1650;Meat Products;537
1650;Fish Products;34
1650;Sweet Products;69
1650;Gold Products;138
1655;Wines;16
1655;Fruits;3
1655;Meat Products;15
1655;Fish Products;2
1655;Sweet Products;1
1655;Gold Products;11
1663;Wines;20
1663;Fruits;2
1663;Meat Products;14
1663;Fish Products;3
1663;Sweet Products;0
1663;Gold Products;10
1665;Wines;1459
1665;Fruits;0
1665;Meat Products;61
1665;Fish Products;0
1665;Sweet Products;15
1665;Gold Products;215
1672;Wines;204
1672;Fruits;7
1672;Meat Products;149
1672;Fish Products;20
1672;Sweet Products;15
1672;Gold Products;66
1676;Wines;213
1676;Fruits;2
1676;Meat Products;44
1676;Fish Products;0
1676;Sweet Products;2
1676;Gold Products;5
1685;Wines;796
1685;Fruits;14
1685;Meat Products;590
1685;Fish Products;38
1685;Sweet Products;44
1685;Gold Products;0
1710;Wines;154
1710;Fruits;20
1710;Meat Products;66
1710;Fish Products;0
1710;Sweet Products;12
1710;Gold Products;27
1715;Wines;9
1715;Fruits;4
1715;Meat Products;18
1715;Fish Products;7
1715;Sweet Products;5
1715;Gold Products;5
1717;Wines;80
1717;Fruits;15
1717;Meat Products;93
1717;Fish Products;20
1717;Sweet Products;13
1717;Gold Products;52
1726;Wines;3
1726;Fruits;9
1726;Meat Products;15
1726;Fish Products;13
1726;Sweet Products;2
1726;Gold Products;39
1729;Wines;1043
1729;Fruits;24
1729;Meat Products;97
1729;Fish Products;32
1729;Sweet Products;24
1729;Gold Products;157
1734;Wines;59
1734;Fruits;0
1734;Meat Products;11
1734;Fish Products;4
1734;Sweet Products;2
1734;Gold Products;5
1740;Wines;760
1740;Fruits;38
1740;Meat Products;104
1740;Fish Products;50
1740;Sweet Products;9
1740;Gold Products;38
1743;Wines;273
1743;Fruits;86
1743;Meat Products;208
1743;Fish Products;177
1743;Sweet Products;14
1743;Gold Products;43
1744;Wines;9
1744;Fruits;7
1744;Meat Products;13
1744;Fish Products;3
1744;Sweet Products;2
1744;Gold Products;20
1745;Wines;714
1745;Fruits;76
1745;Meat Products;395
1745;Fish Products;116
1745;Sweet Products;0
1745;Gold Products;12
1755;Wines;30
1755;Fruits;11
1755;Meat Products;25
1755;Fish Products;29
1755;Sweet Products;1
1755;Gold Products;18
1763;Wines;1259
1763;Fruits;172
1763;Meat Products;815
1763;Fish Products;97
1763;Sweet Products;148
1763;Gold Products;33
1764;Wines;100
1764;Fruits;2
1764;Meat Products;128
1764;Fish Products;23
1764;Sweet Products;7
1764;Gold Products;10
1772;Wines;1074
1772;Fruits;37
1772;Meat Products;518
1772;Fish Products;193
1772;Sweet Products;92
1772;Gold Products;129
1773;Wines;5
1773;Fruits;6
1773;Meat Products;15
1773;Fish Products;11
1773;Sweet Products;7
1773;Gold Products;13
1777;Wines;2
1777;Fruits;2
1777;Meat Products;11
1777;Fish Products;41
1777;Sweet Products;7
1777;Gold Products;11
1802;Wines;412
1802;Fruits;5
1802;Meat Products;119
1802;Fish Products;38
1802;Sweet Products;29
1802;Gold Products;77
1818;Wines;25
1818;Fruits;0
1818;Meat Products;8
1818;Fish Products;0
1818;Sweet Products;1
1818;Gold Products;4
1826;Wines;189
1826;Fruits;104
1826;Meat Products;379
1826;Fish Products;111
1826;Sweet Products;189
1826;Gold Products;218
1829;Wines;1148
1829;Fruits;0
1829;Meat Products;60
1829;Fish Products;0
1829;Sweet Products;0
1829;Gold Products;24
1833;Wines;68
1833;Fruits;8
1833;Meat Products;18
1833;Fish Products;19
1833;Sweet Products;8
1833;Gold Products;12
1834;Wines;30
1834;Fruits;5
1834;Meat Products;23
1834;Fish Products;4
1834;Sweet Products;1
1834;Gold Products;4
1839;Wines;56
1839;Fruits;7
1839;Meat Products;48
1839;Fish Products;10
1839;Sweet Products;2
1839;Gold Products;18
1857;Wines;46
1857;Fruits;0
1857;Meat Products;12
1857;Fish Products;0
1857;Sweet Products;2
1857;Gold Products;23
1859;Wines;721
1859;Fruits;111
1859;Meat Products;925
1859;Fish Products;97
1859;Sweet Products;18
1859;Gold Products;18
1867;Wines;652
1867;Fruits;48
1867;Meat Products;350
1867;Fish Products;94
1867;Sweet Products;84
1867;Gold Products;108
1876;Wines;32
1876;Fruits;0
1876;Meat Products;8
1876;Fish Products;23
1876;Sweet Products;4
1876;Gold Products;18
1878;Wines;4
1878;Fruits;6
1878;Meat Products;8
1878;Fish Products;6
1878;Sweet Products;3
1878;Gold Products;10
1880;Wines;81
1880;Fruits;0
1880;Meat Products;6
1880;Fish Products;0
1880;Sweet Products;0
1880;Gold Products;6
1890;Wines;11
1890;Fruits;1
1890;Meat Products;4
1890;Fish Products;2
1890;Sweet Products;0
1890;Gold Products;7
1891;Wines;667
1891;Fruits;50
1891;Meat Products;850
1891;Fish Products;21
1891;Sweet Products;83
1891;Gold Products;83
1907;Wines;965
1907;Fruits;69
1907;Meat Products;279
1907;Fish Products;54
1907;Sweet Products;41
1907;Gold Products;69
1911;Wines;595
1911;Fruits;97
1911;Meat Products;291
1911;Fish Products;127
1911;Sweet Products;133
1911;Gold Products;121
1915;Wines;794
1915;Fruits;115
1915;Meat Products;243
1915;Fish Products;150
1915;Sweet Products;0
1915;Gold Products;205
1916;Wines;188
1916;Fruits;3
1916;Meat Products;180
1916;Fish Products;20
1916;Sweet Products;3
1916;Gold Products;43
1920;Wines;44
1920;Fruits;4
1920;Meat Products;21
1920;Fish Products;6
1920;Sweet Products;0
1920;Gold Products;27
1921;Wines;46
1921;Fruits;1
1921;Meat Products;12
1921;Fish Products;3
1921;Sweet Products;0
1921;Gold Products;9
1927;Wines;399
1927;Fruits;27
1927;Meat Products;159
1927;Fish Products;58
1927;Sweet Products;8
1927;Gold Products;39
1928;Wines;35
1928;Fruits;3
1928;Meat Products;20
1928;Fish Products;4
1928;Sweet Products;1
1928;Gold Products;20
1940;Wines;1
1940;Fruits;3
1940;Meat Products;4
1940;Fish Products;2
1940;Sweet Products;2
1940;Gold Products;6
1945;Wines;711
1945;Fruits;36
1945;Meat Products;217
1945;Fish Products;172
1945;Sweet Products;96
1945;Gold Products;168
1951;Wines;228
1951;Fruits;122
1951;Meat Products;122
1951;Fish Products;208
1951;Sweet Products;129
1951;Gold Products;30
1958;Wines;582
1958;Fruits;0
1958;Meat Products;65
1958;Fish Products;0
1958;Sweet Products;0
1958;Gold Products;13
1964;Wines;446
1964;Fruits;107
1964;Meat Products;768
1964;Fish Products;33
1964;Sweet Products;196
1964;Gold Products;53
1966;Wines;684
1966;Fruits;100
1966;Meat Products;801
1966;Fish Products;21
1966;Sweet Products;66
1966;Gold Products;0
1968;Wines;5
1968;Fruits;1
1968;Meat Products;5
1968;Fish Products;10
1968;Sweet Products;0
1968;Gold Products;7
1970;Wines;63
1970;Fruits;0
1970;Meat Products;21
1970;Fish Products;7
1970;Sweet Products;0
1970;Gold Products;12
1987;Wines;1
1987;Fruits;10
1987;Meat Products;11
1987;Fish Products;19
1987;Sweet Products;3
1987;Gold Products;15
1990;Wines;965
1990;Fruits;34
1990;Meat Products;586
1990;Fish Products;89
1990;Sweet Products;86
1990;Gold Products;37
1991;Wines;78
1991;Fruits;0
1991;Meat Products;11
1991;Fish Products;0
1991;Sweet Products;0
1991;Gold Products;7
1992;Wines;522
1992;Fruits;0
1992;Meat Products;257
1992;Fish Products;32
1992;Sweet Products;16
1992;Gold Products;66
1993;Wines;867
1993;Fruits;0
1993;Meat Products;86
1993;Fish Products;0
1993;Sweet Products;0
1993;Gold Products;19
1994;Wines;5
1994;Fruits;5
1994;Meat Products;6
1994;Fish Products;0
1994;Sweet Products;2
